134,5483
134,2308
134,1577
135,1584
135,7552
135,8133
135,9503
135,1989
136,4584
136,7691
136,4707
136,5757
136,2519
136,2097
136,1460
136,6651
136,3569
136,1159
137,9366
137,3998
137,2020
137,2598
137,2166
137,3298
137,6533
137,1323
138,10007
138,2282
138,10952
138,3217
138,8819
138,7164
139,3095
139,1126
139,1893
139,1540
139,3172
139,2310
139,2566
139,2438
139,4431
139,3423
139,6675
140,4131
140,9513
140,11678
140,5248
140,7769
140,3887
140,3494
141,5382
141,1013
141,4021
141,7366
141,12330
141,13746
142,3536
142,4407
142,1205
142,6210
142,1388
142,6202
142,5314
142,3286
142,6888
142,3049
142,3946
142,3684
142,4187
143,1934
143,1285
143,3262
143,4136
143,5790
143,1340
143,2597
143,2992
143,3008
143,5698
143,3688
143,3086
143,2459
143,2413
143,4769
144,2150
144,1030
144,3068
144,3747
144,5417
144,4237
144,3311
144,5081
144,4846
144,5555
144,4650
144,3830
144,2209
144,3069
145,9935
145,9564
145,15110
146,3038
146,2079
146,1059
146,4905
146,4104
146,3502
146,6338
146,1366
146,5990
146,6073
146,4692
146,4706
146,3474
146,3469
147,5845
147,1176
147,5553
147,4578
147,3868
147,6154
147,4799
147,5079
147,5927
147,4185
147,1806
147,4449
147,6248
148,1280
148,2823
148,1372
148,5899
148,2547
148,5738
148,1545
148,1046
148,2917
148,4931
148,6094
148,3690
148,5021
148,4657
148,1214
149,3046
149,4952
149,1138
149,2373
149,1412
149,4848
149,5772
149,4750
149,4741
149,5752
149,5977
149,5270
149,5526
149,3509
149,1793
150,3228
150,9849
150,11815
150,6507
150,10144
150,4756
151,5119
151,1764
151,1718
151,4813
151,3662
151,4731
151,2755
151,1315
151,1975
151,5716
151,4859
151,4748
151,4809
151,1296
151,1689
152,2909
152,7209
152,6124
152,3235
152,4089
152,1271
152,6220
152,10328
153,5630
153,10237
153,5572
153,1065
153,2126
153,7181
154,32487
154,2379
155,2718
155,4228
155,7834
155,6711
155,7619
155,6321
155,1080
155,8584
155,6860
155,6542
156,5106
156,8514
156,6109
156,1204
156,5159
156,7935
156,7292
156,8114
157,5898
157,4837
157,6825
157,4587
157,1021
157,5713
157,4862
157,3864
157,2022
157,1129
157,4444
157,6439
157,4369
158,8875
158,7916
158,2177
158,2085
158,8103
158,7908
158,6266
158,9099
159,23274
159,30650
160,5537
160,21092
160,21841
161,5852
161,9025
161,4459
161,4883
161,2577
161,4679
161,5673
161,1548
161,6726
162,4034
162,2542
162,15179
162,6499
162,3472
163,2228
163,5558
163,7863
163,5080
163,6441
163,2064
163,1676
163,8473
164,18854
164,5610
164,18471
165,1196
165,3063
165,13221
165,19006
166,37369
166,24756
167,4271
167,6806
167,6381
167,6363
167,5221
167,5729
167,3829
167,7832
167,1150
167,3352
167,3210
168,1422
168,2606
168,6070
168,4950
168,4300
168,4023
168,1862
168,5027
168,5668
168,5058
168,3969
168,2359
168,5394
168,6001
169,12165
169,13318
169,11945
169,12507
169,11398
170,9539
170,8607
170,7451
170,11189
170,11056
170,3209
171,5845
171,2759
171,4046
171,3838
171,2768
171,1168
171,1237
171,6370
171,3384
171,3938
171,3946
171,5028
171,2603
172,20671
172,8067
172,7232
173,7376
173,3530
173,3343
173,4917
173,6712
173,5080
173,5846
173,2774
173,3020
173,5738
173,5500
174,5185
174,2455
174,6887
174,7349
174,1917
174,2435
174,2458
174,3676
174,1783
174,8567
175,5585
175,3750
175,2664
175,6867
175,1506
175,6830
175,1279
175,7877
175,2757
175,4091
175,2731
176,11132
177,6128
177,2421
177,5519
177,4390
177,6457
177,2769
177,1410
177,3365
177,5682
177,5685
177,1502
177,3245
178,1265
178,7559
178,8923
178,1805
178,9738
178,3780
178,9131
179,3052
179,5440
179,1672
179,3462
179,1053
179,2902
179,2137
179,5053
179,4905
179,3544
179,4374
179,2718
179,5799
180,24868
180,18500
180,13495
181,4653
181,5142
181,2117
181,2908
181,2324
181,4335
181,1096
181,6733
181,2380
181,5352
181,1830
181,1893
181,2491
182,3142
182,4111
182,4577
182,6019
182,1075
182,2596
182,4950
182,5814
182,5880
182,5573
182,3672
182,2623
182,5602
182,1032
182,5599
183,7365
183,2959
183,6303
183,6111
183,4607
183,6530
183,4873
183,4367
183,3776
184,16700
184,7439
184,4758
184,6160
185,4203
185,1817
185,2941
185,5662
185,1387
185,1698
185,3031
185,3718
185,6087
185,4971
185,5592
185,4460
185,5271
185,3867
185,4998
186,22671
186,4704
186,23657
187,5028
187,5059
187,4212
187,1200
187,2284
187,6082
187,4589
187,4383
187,4682
187,1243
187,6449
187,1380
187,4515
188,10431
188,11132
188,13078
188,3070
188,8963
188,1329
189,3931
189,6924
189,5760
189,2448
189,4709
189,13742
190,4493
190,4759
190,5130
190,5004
190,7898
190,8508
190,6718
190,2769
190,5103
190,4254
191,2261
191,4383
191,1602
191,3767
191,4634
191,3704
191,4242
191,6316
191,5351
191,3531
191,3470
191,3904
192,3541
192,2879
192,1596
192,4477
192,1209
192,2089
192,4365
192,4813
192,1830
192,1069
192,2994
192,6076
192,3379
192,4130
192,4102
193,11774
193,16285
193,15432
194,1364
194,3558
194,5162
194,4115
194,2730
194,3464
194,2673
194,4541
194,5020
194,5299
194,3199
194,3221
194,4372
195,2696
195,2080
195,4206
195,1901
195,6091
195,4955
195,2674
195,2184
195,4977
195,4339
195,1011
195,3766
195,5911
195,5316
195,3703
196,21030
197,6714
197,3093
197,1168
197,1507
197,5134
197,6516
197,1572
197,8383
198,5080
198,7055
198,6559
198,4514
198,7036
198,7348
198,5836
198,2223
198,1996
198,4888
198,3666
199,25117
199,18822
200,2855
200,4165
200,4812
200,8068
200,6471
200,4447
200,4482
200,4775
200,1002
201,5999
201,5674
201,4022
201,7403
201,5593
201,6164
201,5109
201,6856
201,3449
201,1689
201,3727
201,2115
202,5781
202,4639
202,3684
202,4010
202,4018
202,1004
202,3081
202,1003
202,1702
202,1457
202,1301
202,2122
202,2014
202,5790
203,6373
203,1849
203,4389
203,5772
203,4888
203,7981
203,4238
203,1476
203,5550
203,2922
204,1513
204,8603
204,5489
204,6664
204,4505
204,7378
204,4185
204,8087
204,6799
205,6482
205,3622
205,5516
205,6214
205,6243
205,6214
205,4711
205,3038
205,3398
205,5483
205,3145
205,3536
206,9125
206,5549
206,8576
206,5240
206,6032
206,7952
206,5140
206,7580
207,6079
207,2048
207,4407
207,5706
207,2535
207,4588
207,5182
207,3204
207,5287
207,5221
207,2457
207,6932
207,4174
208,5505
208,1576
208,13849
208,5436
208,2535
208,3865
209,2178
209,5420
209,1013
209,6435
209,3810
209,2903
209,5079
209,4332
209,6257
209,1344
209,4511
209,3127
209,6464
210,3805
210,2215
210,1614
210,2501
210,1067
210,1874
210,6199
210,1733
210,2146
210,6581
210,3514
210,1175
210,1099
211,6473
211,3376
211,4934
211,5773
211,4970
211,7229
211,5716
211,1014
211,7507
211,6012
212,3636
212,3377
212,5729
212,2413
212,6252
212,3314
212,2928
212,2317
212,1157
212,2788
212,3842
212,3906
212,4650
212,5338
213,5103
213,2724
213,3794
213,1431
213,5838
213,3971
213,2107
213,6475
213,1746
213,5986
213,3736
213,6345
213,4124
213,5664
214,3774
214,2420
214,1478
214,2100
214,2608
214,1168
214,1584
214,1266
214,1346
214,1262
214,6217
214,6392
214,2148
214,4525
215,3294
215,14112
215,2438
215,13482
215,4287
216,10170
216,4078
216,4238
216,3724
216,8472
216,9110
216,5386
216,3743
217,10397
217,11155
217,4476
217,7990
217,8374
217,3340
217,4575
218,27723
219,7777
219,9699
219,8470
219,1721
219,7728
219,1288
219,4458
219,3428
220,12000
220,5191
220,8549
220,9184
220,3081
220,11587
220,9430
221,13626
221,2596
221,12534
221,7672
221,5161
221,1160
222,7830
222,3505
222,7940
222,4756
222,6977
222,3085
222,2639
222,6439
222,4919
222,1421
222,5196
223,2714
223,1424
223,7020
223,8593
223,1436
223,7652
223,1146
223,4168
223,2069
223,5958
224,38215
225,1436
225,6327
225,10725
225,4280
225,4509
225,10301
225,5183
225,5166
226,6068
226,8243
226,6171
226,5575
226,9093
226,6123
226,2831
226,5664
226,6278
227,4093
227,4619
227,2578
227,5902
227,1131
227,3288
227,4886
227,4994
227,6088
227,6377
227,1852
227,4254
227,1419
227,1504
228,7127
228,8649
228,2523
228,8023
228,3063
228,2677
228,1759
228,8632
228,7805
228,2999
229,3419
229,1111
229,5599
229,1055
229,3407
229,4964
229,3556
229,7249
229,1100
229,7148
229,1852
229,1549
230,5414
230,11474
230,1685
230,8818
230,10288
230,6138
230,1983
231,23129
231,2195
232,3104
232,1599
232,2327
232,3640
232,2230
232,2791
232,2344
232,1035
232,1046
232,3399
232,5096
232,1067
232,1987
232,5786
232,1395
233,32647
233,10609
234,6020
234,2279
234,8718
234,3103
234,7022
234,6464
234,6180
234,3968
234,3275
235,3221
235,5381
235,6110
235,1860
235,4557
235,4705
235,3658
235,4172
235,5002
235,5578
235,1355
235,4114
235,3501
235,4821
236,1312
236,1921
236,2644
236,5044
236,3336
236,4520
236,1253
236,3184
236,3732
236,6754
236,2139
