32,9,34
32,10,20
32,11,1
32,12,74
33,3,90
33,4,55
33,5,21
33,6,9
33,7,10
33,8,41
33,9,24
33,10,51
33,11,88
33,12,70
34,3,8
34,4,77
34,5,92
34,6,34
34,7,84
34,8,28
34,9,90
34,10,40
34,11,97
34,12,75
35,3,44
35,4,61
35,5,20
35,6,43
35,7,35
35,8,24
35,9,45
35,10,53
35,11,52
35,12,47
36,3,64
36,4,40
36,5,1
36,6,89
36,7,19
36,8,70
36,9,16
36,10,71
36,11,31
36,12,94
37,3,74
37,4,56
37,5,86
37,6,52
37,7,37
37,8,58
37,9,30
37,10,55
37,11,79
37,12,9
38,3,34
38,4,46
38,5,73
38,6,59
38,7,45
38,8,65
38,9,85
38,10,27
38,11,16
38,12,42
39,3,51
39,4,82
39,5,59
39,6,67
39,7,24
39,8,8
39,9,32
39,10,23
39,11,96
39,12,40
40,3,80
40,4,57
40,5,26
40,6,4
40,7,27
40,8,39
40,9,34
40,10,24
40,11,49
40,12,78
41,3,12
41,4,70
41,5,15
41,6,72
41,7,82
41,8,43
41,9,53
41,10,21
41,11,58
41,12,51
42,3,60
42,4,85
42,5,83
42,6,5
42,7,82
42,8,63
42,9,48
42,10,36
42,11,4
42,12,40
43,3,33
43,4,94
43,5,66
43,6,90
43,7,14
43,8,72
43,9,73
43,10,59
43,11,55
43,12,15
44,3,31
44,4,17
44,5,65
44,6,48
44,7,36
44,8,63
44,9,33
44,10,46
44,11,25
44,12,87
45,3,88
45,4,52
45,5,86
45,6,36
45,7,5
45,8,15
45,9,65
45,10,61
45,11,18
45,12,17
46,3,23
46,4,86
46,5,32
46,6,98
46,7,41
46,8,65
46,9,17
46,10,89
46,11,69
46,12,39
47,3,80
47,4,15
47,5,87
47,6,14
47,7,9
47,8,27
47,9,40
47,10,44
47,11,60
47,12,8
48,3,94
48,4,32
48,5,34
48,6,99
48,7,60
48,8,33
48,9,11
48,10,3
48,11,30
48,12,96
49,3,53
49,4,60
49,5,74
49,6,44
49,7,36
49,8,88
49,9,64
49,10,45
49,11,8
49,12,34
50,3,90
50,4,69
50,5,91
50,6,1
50,7,43
50,8,26
50,9,77
50,10,19
50,11,61
50,12,65
51,3,22
51,4,94
51,5,42
51,6,24
51,7,28
51,8,37
51,9,61
51,10,88
51,11,86
51,12,12
52,3,93
52,4,57
52,5,50
52,6,9
52,7,14
52,8,42
52,9,66
52,10,23
52,11,21
52,12,1
53,3,21
53,4,12
53,5,1
53,6,93
53,7,98
53,8,69
53,9,91
53,10,8
53,11,4
53,12,89
54,3,22
54,4,52
54,5,94
54,6,9
54,7,63
54,8,10
54,9,16
54,10,1
54,11,82
54,12,4
55,3,71
55,4,92
55,5,42
55,6,84
55,7,19
55,8,43
55,9,13
55,10,54
55,11,1
55,12,88
56,3,13
56,4,52
56,5,23
56,6,69
56,7,26
56,8,92
56,9,37
56,10,47
56,11,99
56,12,54
57,3,62
57,4,8
57,5,38
57,6,58
57,7,6
57,8,99
57,9,10
57,10,14
57,11,72
57,12,94
58,3,34
58,4,57
58,5,49
58,6,6
58,7,78
58,8,13
58,9,53
58,10,81
58,11,75
58,12,98
59,3,86
59,4,27
59,5,78
59,6,51
59,7,67
59,8,90
59,9,10
59,10,44
59,11,85
59,12,87
60,3,26
60,4,62
60,5,95
60,6,72
60,7,31
60,8,98
60,9,50
60,10,9
60,11,25
60,12,44
61,3,47
61,4,54
61,5,93
61,6,76
61,7,68
61,8,98
61,9,64
61,10,15
61,11,53
61,12,22
62,3,46
62,4,53
62,5,15
62,6,99
62,7,29
62,8,7
62,9,10
62,10,34
62,11,79
62,12,12
63,3,44
63,4,3
63,5,92
63,6,7
63,7,24
63,8,33
63,9,23
63,10,31
63,11,10
63,12,12
64,3,21
64,4,95
64,5,89
64,6,20
64,7,7
64,8,16
64,9,23
64,10,73
64,11,58
64,12,86
65,3,15
65,4,42
65,5,28
65,6,50
65,7,91
65,8,52
65,9,73
65,10,79
65,11,70
65,12,45
66,3,91
66,4,48
66,5,16
66,6,1
66,7,24
66,8,3
66,9,75
66,10,60
66,11,41
66,12,86
67,3,74
67,4,29
67,5,43
67,6,82
67,7,93
67,8,73
67,9,58
67,10,98
67,11,3
67,12,8
68,3,35
68,4,33
68,5,72
68,6,82
68,7,59
68,8,8
68,9,27
68,10,67
68,11,19
68,12,31
69,3,96
69,4,20
69,5,45
69,6,65
69,7,51
69,8,91
69,9,49
69,10,30
69,11,79
69,12,78
70,3,13
70,4,59
70,5,90
70,6,5
70,7,63
70,8,29
70,9,14
70,10,32
70,11,77
70,12,53
71,3,9
71,4,31
71,5,29
71,6,5
71,7,50
71,8,37
71,9,71
71,10,94
71,11,78
71,12,53
72,3,86
72,4,87
72,5,49
72,6,67
72,7,68
72,8,46
72,9,45
72,10,60
72,11,23
72,12,12
73,3,80
73,4,81
73,5,75
73,6,68
73,7,33
73,8,79
73,9,94
73,10,53
73,11,8
73,12,25
74,3,62
74,4,64
74,5,51
74,6,12
74,7,54
74,8,2
74,9,85
74,10,81
74,11,22
74,12,28
75,3,96
75,4,50
75,5,88
75,6,5
75,7,16
75,8,85
75,9,7
75,10,27
75,11,51
75,12,58
76,3,1
76,4,73
76,5,41
76,6,87
76,7,54
76,8,57
76,9,20
76,10,7
76,11,98
76,12,85
77,3,91
77,4,50
77,5,88
77,6,4
77,7,58
77,8,31
77,9,20
77,10,6
77,11,24
77,12,44
78,3,22
78,4,28
78,5,36
78,6,88
78,7,75
78,8,82
78,9,4
78,10,99
78,11,90
78,12,55
79,3,96
79,4,3
79,5,13
79,6,91
79,7,24
79,8,65
79,9,77
79,10,1
79,11,44
79,12,43
80,3,71
80,4,29
80,5,61
80,6,75
80,7,72
80,8,55
80,9,16
80,10,26
80,11,6
80,12,62
81,3,34
81,4,57
81,5,14
81,6,90
81,7,99
81,8,97
81,9,44
81,10,31
81,11,73
81,12,64
82,3,77
82,4,46
82,5,25
82,6,67
82,7,61
82,8,5
82,9,37
82,10,49
82,11,50
82,12,24
83,3,66
83,4,30
83,5,35
83,6,68
83,7,10
83,8,67
83,9,18
83,10,14
83,11,52
83,12,59
84,3,29
84,4,39
84,5,48
84,6,7
84,7,2
84,8,90
84,9,47
84,10,93
84,11,88
84,12,46
85,3,91
85,4,93
85,5,84
85,6,76
85,7,7
85,8,1
85,9,96
85,10,60
85,11,98
85,12,67
86,3,73
86,4,1
86,5,14
86,6,37
86,7,79
86,8,63
86,9,97
86,10,75
86,11,2
86,12,60
87,3,76
87,4,35
87,5,41
87,6,4
87,7,25
87,8,97
87,9,62
87,10,99
87,11,77
87,12,98
88,3,3
88,4,15
88,5,12
88,6,58
88,7,57
88,8,4
88,9,43
88,10,44
88,11,10
88,12,55
89,3,4
89,4,99
89,5,45
89,6,58
89,7,49
89,8,30
89,9,59
89,10,21
89,11,25
89,12,13
90,3,81
90,4,84
90,5,6
90,6,57
90,7,1
90,8,69
90,9,3
90,10,68
90,11,13
90,12,49
91,3,68
91,4,97
91,5,58
91,6,96
91,7,34
91,8,66
91,9,61
91,10,81
91,11,56
91,12,90
92,3,10
92,4,53
92,5,16
92,6,70
92,7,72
92,8,21
92,9,34
92,10,4
92,11,65
92,12,54
93,3,77
93,4,45
93,5,87
93,6,88
93,7,72
93,8,16
93,9,51
93,10,26
93,11,99
93,12,23
94,3,86
94,4,29
94,5,2
94,6,71
94,7,17
94,8,60
94,9,43
94,10,8
94,11,11
94,12,81
95,3,41
95,4,71
95,5,40
95,6,45
95,7,4
95,8,50
95,9,15
95,10,94
95,11,69
95,12,75
96,3,16
96,4,14
96,5,18
96,6,42
96,7,90
96,8,63
96,9,96
96,10,37
96,11,41
96,12,76
97,3,32
97,4,69
97,5,95
97,6,78
97,7,91
97,8,75
97,9,76
97,10,45
97,11,43
97,12,79
98,3,24
98,4,37
98,5,74
98,6,59
98,7,60
98,8,94
98,9,39
98,10,40
98,11,63
98,12,45
99,3,98
99,4,5
99,5,72
99,6,42
99,7,44
99,8,82
99,9,65
99,10,57
99,11,81
99,12,54
100,3,27
100,4,84
100,5,51
100,6,44
100,7,31
100,8,19
100,9,34
100,10,98
100,11,77
100,12,18
101,3,82
101,4,38
101,5,31
101,6,7
101,7,27
101,8,6
101,9,19
101,10,20
101,11,3
101,12,94
102,3,16
102,4,59
102,5,11
102,6,8
102,7,88
102,8,9
102,9,48
102,10,1
102,11,68
102,12,90
103,3,84
103,4,77
103,5,29
103,6,61
103,7,67
103,8,60
103,9,23
103,10,89
103,11,19
103,12,87
104,3,51
104,4,4
104,5,13
104,6,59
104,7,15
104,8,92
104,9,17
104,10,65
104,11,26
104,12,84
105,3,55
105,4,58
105,5,37
105,6,46
105,7,12
105,8,74
105,9,62
105,10,16
105,11,47
105,12,26
106,3,39
106,4,80
106,5,37
106,6,10
106,7,26
106,8,47
106,9,66
106,10,79
106,11,12
106,12,64
107,3,95
107,4,28
107,5,45
107,6,60
107,7,91
107,8,73
107,9,11
107,10,23
107,11,26
107,12,94
108,3,39
108,4,54
108,5,74
108,6,12
108,7,56
108,8,63
108,9,13
108,10,34
108,11,32
108,12,40
109,3,98
109,4,96
109,5,81
109,6,13
109,7,69
109,8,5
109,9,73
109,10,50
109,11,76
109,12,47
110,3,47
110,4,43
110,5,1
110,6,83
110,7,76
110,8,38
110,9,30
110,10,45
110,11,50
110,12,12
111,3,51
111,4,68
111,5,7
111,6,71
111,7,30
111,8,79
111,9,14
111,10,26
111,11,59
111,12,66
112,3,84
112,4,37
112,5,54
112,6,21
112,7,19
112,8,30
112,9,38
112,10,20
112,11,94
112,12,88
113,3,91
113,4,41
113,5,56
113,6,30
113,7,18
113,8,47
113,9,74
113,10,45
113,11,17
113,12,9
114,3,83
114,4,62
114,5,7
114,6,35
114,7,48
114,8,11
114,9,37
114,10,69
114,11,93
114,12,84
115,3,44
115,4,84
115,5,39
115,6,20
115,7,33
115,8,59
115,9,31
115,10,34
115,11,8
115,12,95
116,3,65
116,4,74
116,5,70
116,6,33
116,7,44
116,8,56
116,9,13
116,10,10
116,11,85
116,12,63
117,3,34
117,4,82
117,5,96
117,6,60
117,7,48
117,8,66
117,9,6
117,10,37
117,11,14
117,12,98
118,3,20
118,4,80
118,5,46
118,6,41
118,7,97
118,8,57
118,9,99
118,10,56
118,11,64
118,12,91
119,3,96
119,4,42
119,5,71
119,6,23
119,7,45
119,8,73
119,9,84
119,10,94
119,11,51
119,12,77
120,3,56
120,4,34
120,5,70
120,6,85
120,7,68
120,8,77
120,9,79
120,10,94
120,11,84
120,12,73
121,3,60
121,4,85
121,5,78
121,6,83
121,7,68
121,8,26
121,9,62
121,10,65
121,11,91
121,12,69
122,3,48
122,4,51
122,5,12
122,6,57
122,7,61
122,8,41
122,9,98
122,10,22
122,11,11
122,12,37
123,3,47
123,4,62
123,5,78
123,6,39
123,7,69
123,8,77
123,9,2
123,10,43
123,11,83
123,12,36
124,3,22
124,4,28
124,5,12
124,6,21
124,7,40
124,8,57
124,9,84
124,10,5
124,11,87
124,12,46
125,3,54
125,4,74
125,5,63
125,6,95
125,7,39
125,8,93
125,9,11
125,10,81
125,11,24
125,12,69
126,3,49
126,4,98
126,5,17
126,6,94
126,7,19
126,8,37
126,9,69
126,10,1
126,11,40
126,12,20
127,3,97
127,4,45
127,5,16
127,6,74
127,7,87
127,8,96
127,9,76
127,10,60
127,11,29
127,12,3
128,3,19
128,4,79
128,5,62
128,6,95
128,7,67
128,8,59
128,9,77
128,10,5
128,11,70
128,12,98
129,3,94
129,4,73
129,5,69
129,6,51
129,7,30
129,8,98
129,9,1
129,10,65
129,11,11
129,12,45
130,3,26
130,4,98
130,5,8
130,6,44
130,7,84
130,8,7
130,9,29
130,10,47
130,11,70
130,12,24
131,3,41
131,4,27
131,5,22
131,6,4
131,7,39
131,8,82
131,9,84
131,10,68
131,11,29
131,12,85
132,3,32
132,4,46
132,5,49
132,6,99
132,7,77
132,8,63
132,9,37
132,10,18
132,11,54
132,12,80
133,3,70
133,4,72
133,5,53
133,6,32
133,7,24
133,8,71
133,9,17
133,10,27
133,11,39
133,12,67
134,3,10
134,4,65
134,5,66
134,6,5
134,7,88
134,8,67
134,9,83
134,10,75
134,11,52
134,12,33
135,3,71
135,4,54
135,5,43
135,6,41
135,7,34
135,8,29
135,9,16
135,10,88
135,11,77
135,12,44
136,3,10
136,4,97
136,5,3
136,6,82
136,7,73
136,8,87
136,9,95
136,10,80
136,11,35
136,12,63
137,3,97
137,4,53
137,5,91
137,6,22
137,7,90
137,8,12
137,9,93
137,10,23
137,11,3
137,12,86
138,3,8
138,4,97
138,5,59
138,6,46
138,7,75
138,8,32
138,9,65
138,10,82
138,11,40
138,12,44
139,3,66
139,4,97
139,5,45
139,6,10
139,7,72
139,8,63
139,9,29
139,10,43
139,11,84
139,12,9
140,3,1
140,4,9
140,5,81
140,6,51
140,7,8
140,8,90
140,9,35
140,10,61
140,11,82
140,12,27
141,3,93
141,4,8
141,5,76
141,6,47
141,7,31
141,8,92
141,9,18
141,10,23
141,11,29
141,12,34
142,3,34
142,4,71
142,5,94
142,6,2
142,7,79
142,8,18
142,9,69
142,10,89
142,11,44
142,12,19
143,3,1
143,4,91
143,5,47
143,6,65
143,7,14
143,8,42
143,9,96
143,10,12
143,11,52
143,12,6
144,3,32
144,4,9
144,5,19
144,6,63
144,7,16
144,8,5
144,9,81
144,10,1
144,11,2
144,12,49
145,3,11
145,4,45
145,5,95
145,6,1
145,7,92
145,8,20
145,9,34
145,10,49
145,11,70
145,12,28
146,3,29
146,4,84
146,5,70
146,6,31
146,7,61
146,8,77
146,9,47
146,10,89
146,11,96
146,12,63
147,3,90
147,4,51
147,5,66
147,6,50
147,7,32
147,8,47
147,9,39
147,10,20
147,11,24
147,12,46
148,3,50
148,4,53
148,5,44
148,6,71
148,7,81
148,8,41
148,9,31
148,10,57
148,11,88
148,12,2
149,3,54
149,4,32
149,5,10
149,6,37
149,7,35
149,8,3
149,9,64
149,10,4
149,11,34
149,12,14
150,3,68
150,4,41
150,5,72
150,6,13
150,7,84
150,8,60
150,9,20
150,10,54
150,11,6
150,12,90
151,3,61
151,4,48
151,5,8
151,6,19
151,7,95
151,8,28
151,9,56
151,10,34
151,11,68
151,12,72
152,3,24
152,4,65
152,5,90
152,6,26
152,7,97
152,8,95
152,9,55
152,10,68
152,11,54
152,12,96
153,3,8
153,4,61
153,5,75
153,6,62
153,7,12
153,8,30
153,9,66
153,10,64
153,11,97
153,12,6
154,3,42
154,4,2
154,5,81
154,6,53
154,7,80
154,8,36
154,9,62
154,10,64
154,11,89
154,12,49
155,3,30
155,4,76
155,5,60
155,6,19
155,7,12
155,8,49
155,9,63
155,10,33
155,11,77
155,12,90
156,3,75
156,4,23
156,5,40
156,6,88
156,7,39
156,8,96
156,9,9
156,10,36
156,11,21
156,12,51
157,3,95
157,4,86
157,5,3
157,6,18
157,7,98
157,8,85
157,9,31
157,10,22
157,11,71
157,12,79
158,3,31
158,4,36
158,5,87
158,6,28
158,7,57
158,8,21
158,9,64
158,10,35
158,11,55
158,12,5
159,3,52
159,4,31
159,5,14
159,6,72
159,7,16
159,8,90
159,9,94
159,10,45
159,11,88
159,12,29
160,3,69
160,4,51
160,5,53
160,6,88
160,7,58
160,8,54
160,9,27
160,10,48
160,11,78
160,12,4
161,3,68
161,4,34
161,5,80
161,6,98
161,7,81
161,8,36
161,9,19
161,10,61
161,11,79
161,12,40
162,3,94
162,4,12
162,5,32
162,6,66
162,7,57
162,8,67
162,9,97
162,10,39
162,11,65
162,12,7
163,3,57
163,4,72
163,5,66
163,6,78
163,7,45
163,8,23
163,9,76
163,10,2
163,11,24
163,12,81
164,3,22
164,4,57
164,5,61
164,6,52
164,7,83
164,8,80
164,9,99
164,10,37
164,11,39
164,12,36
165,3,62
165,4,81
165,5,8
165,6,72
165,7,15
165,8,53
165,9,36
165,10,98
165,11,51
165,12,22
166,3,28
166,4,33
166,5,40
166,6,30
166,7,17
166,8,74
166,9,81
166,10,2
166,11,88
166,12,62
167,3,16
167,4,1
167,5,46
167,6,98
167,7,76
167,8,85
167,9,35
167,10,91
167,11,21
167,12,18
168,3,50
168,4,86
168,5,74
168,6,64
168,7,85
168,8,75
168,9,80
168,10,21
168,11,5
168,12,46
169,3,51
169,4,49
169,5,66
169,6,48
169,7,30
169,8,10
169,9,32
169,10,67
169,11,60
169,12,69
170,3,17
170,4,24
170,5,18
170,6,73
170,7,64
170,8,60
170,9,56
170,10,38
170,11,80
170,12,8
171,3,38
171,4,32
171,5,75
171,6,85
171,7,98
171,8,11
171,9,17
171,10,57
171,11,89
171,12,56
172,3,1
172,4,30
172,5,98
172,6,25
172,7,63
172,8,39
172,9,29
172,10,17
172,11,58
172,12,40
173,3,88
173,4,59
173,5,3
173,6,87
173,7,21
173,8,91
173,9,24
173,10,4
173,11,82
173,12,48
174,3,56
174,4,79
174,5,60
174,6,1
174,7,77
174,8,37
174,9,83
174,10,9
174,11,30
174,12,92
175,3,2
175,4,50
175,5,25
175,6,89
175,7,41
175,8,75
175,9,94
175,10,78
175,11,95
175,12,17
176,3,51
176,4,22
176,5,14
176,6,16
176,7,1
176,8,62
176,9,64
176,10,84
176,11,12
176,12,25
177,3,83
177,4,47
177,5,79
177,6,45
177,7,75
177,8,15
177,9,44
177,10,52
177,11,11
177,12,88
178,3,87
178,4,42
178,5,52
178,6,70
178,7,32
178,8,7
178,9,39
178,10,6
178,11,9
178,12,17
179,3,79
179,4,87
179,5,75
179,6,44
179,7,93
179,8,9
179,9,71
179,10,16
179,11,11
179,12,5
180,3,18
180,4,98
180,5,61
180,6,58
180,7,87
180,8,41
180,9,51
180,10,37
180,11,28
180,12,79
181,3,7
181,4,17
181,5,80
181,6,68
181,7,38
181,8,36
181,9,86
181,10,59
181,11,75
181,12,96
182,3,9
182,4,57
182,5,37
182,6,30
182,7,78
182,8,31
182,9,18
182,10,40
182,11,49
182,12,32
183,3,36
183,4,15
183,5,99
183,6,95
183,7,83
183,8,87
183,9,22
183,10,80
183,11,59
183,12,31
184,3,70
184,4,55
184,5,77
184,6,4
184,7,95
184,8,51
184,9,10
184,10,13
184,11,75
184,12,27
185,3,32
185,4,53
185,5,24
185,6,75
185,7,26
185,8,20
185,9,94
185,10,4
185,11,73
185,12,57
186,3,93
186,4,84
186,5,73
186,6,24
186,7,6
186,8,37
186,9,72
186,10,41
186,11,55
186,12,75
187,3,62
187,4,23
187,5,40
187,6,15
187,7,57
187,8,69
187,9,94
187,10,64
187,11,60
187,12,85
188,3,84
188,4,42
188,5,64
188,6,5
188,7,88
188,8,96
188,9,45
188,10,91
188,11,66
188,12,25
189,3,59
189,4,99
189,5,36
189,6,6
189,7,34
189,8,46
189,9,98
189,10,29
189,11,69
189,12,53
190,3,75
190,4,5
190,5,85
190,6,72
190,7,81
190,8,96
190,9,7
190,10,74
190,11,21
190,12,39
191,3,28
191,4,83
191,5,55
191,6,46
191,7,56
191,8,85
191,9,78
191,10,21
191,11,47
191,12,37
192,3,72
192,4,91
192,5,29
192,6,35
192,7,2
192,8,42
192,9,71
192,10,24
192,11,82
192,12,55
193,3,61
193,4,88
193,5,76
193,6,45
193,7,71
193,8,29
193,9,84
193,10,78
193,11,81
193,12,83
194,3,28
194,4,18
194,5,61
194,6,86
194,7,27
194,8,79
194,9,32
194,10,48
194,11,58
194,12,96
195,3,96
195,4,89
195,5,40
195,6,50
195,7,26
195,8,36
195,9,86
195,10,75
195,11,62
195,12,10
196,3,45
196,4,11
196,5,82
196,6,74
196,7,51
196,8,55
196,9,19
196,10,43
196,11,24
196,12,94
197,3,20
197,4,64
197,5,71
197,6,4
197,7,50
197,8,90
197,9,49
197,10,17
197,11,8
197,12,6
198,3,28
198,4,11
198,5,15
198,6,25
198,7,97
198,8,2
198,9,22
198,10,31
198,11,29
198,12,73
199,3,50
199,4,83
199,5,4
199,6,30
199,7,82
199,8,92
199,9,76
199,10,11
199,11,55
199,12,19
200,3,55
200,4,23
200,5,78
200,6,25
200,7,87
200,8,33
200,9,36
200,10,80
200,11,79
200,12,38
201,3,33
201,4,75
201,5,55
201,6,46
201,7,25
201,8,63
201,9,76
201,10,37
201,11,1
201,12,73
202,3,66
202,4,29
202,5,75
202,6,28
202,7,68
202,8,42
202,9,98
202,10,21
202,11,82
202,12,99
