45,22,37
45,23,28
45,24,23
45,25,83
46,1,69
46,2,4
46,3,80
46,4,41
46,5,89
46,6,43
46,7,86
46,8,44
46,9,16
46,10,40
46,11,99
46,12,8
46,13,77
46,14,32
46,15,39
46,16,51
46,17,19
46,18,36
46,19,73
46,20,56
46,21,90
46,22,83
46,23,5
46,24,17
46,25,76
47,1,33
47,2,27
47,3,15
47,4,67
47,5,34
47,6,8
47,7,14
47,8,58
47,9,37
47,10,80
47,11,40
47,12,73
47,13,38
47,14,87
47,15,84
47,16,55
47,17,94
47,18,60
47,19,9
47,20,35
47,21,42
47,22,46
47,23,4
47,24,79
47,25,44
48,1,72
48,2,27
48,3,32
48,4,33
48,5,56
48,6,11
48,7,97
48,8,61
48,9,94
48,10,96
48,11,26
48,12,93
48,13,30
48,14,41
48,15,83
48,16,17
48,17,3
48,18,60
48,19,34
48,20,2
48,21,47
48,22,99
48,23,40
48,24,24
48,25,90
49,1,89
49,2,84
49,3,68
49,4,79
49,5,30
49,6,67
49,7,75
49,8,76
49,9,21
49,10,53
49,11,26
49,12,72
49,13,51
49,14,85
49,15,18
49,16,44
49,17,7
49,18,25
49,19,60
49,20,74
49,21,64
49,22,17
49,23,37
49,24,88
49,25,86
50,1,65
50,2,34
50,3,92
50,4,13
50,5,48
50,6,46
50,7,69
50,8,19
50,9,44
50,10,77
50,11,99
50,12,11
50,13,63
50,14,91
50,15,76
50,16,61
50,17,73
50,18,53
50,19,1
50,20,81
50,21,23
50,22,12
50,23,40
50,24,26
50,25,43
51,1,5
51,2,31
51,3,3
51,4,34
51,5,56
51,6,82
51,7,70
51,8,68
51,9,39
51,10,91
51,11,53
51,12,22
51,13,16
51,14,81
51,15,71
51,16,54
51,17,99
51,18,41
51,19,44
51,20,90
51,21,24
51,22,37
51,23,12
51,24,27
51,25,61
52,1,21
52,2,33
52,3,48
52,4,18
52,5,71
52,6,1
52,7,27
52,8,54
52,9,11
52,10,77
52,11,74
52,12,22
52,13,92
52,14,41
52,15,34
52,16,14
52,17,98
52,18,36
52,19,61
52,20,70
52,21,89
52,22,80
52,23,82
52,24,10
52,25,55
53,1,80
53,2,7
53,3,1
53,4,68
53,5,92
53,6,32
53,7,83
53,8,21
53,9,76
53,10,20
53,11,63
53,12,33
53,13,28
53,14,73
53,15,43
53,16,12
53,17,56
53,18,5
53,19,15
53,20,40
53,21,89
53,22,52
53,23,16
53,24,22
53,25,9
54,1,43
54,2,47
54,3,48
54,4,81
54,5,24
54,6,35
54,7,9
54,8,16
54,9,94
54,10,44
54,11,85
54,12,18
54,13,13
54,14,64
54,15,49
54,16,82
54,17,52
54,18,77
54,19,10
54,20,21
54,21,41
54,22,12
54,23,74
54,24,79
54,25,39
55,1,73
55,2,23
55,3,32
55,4,18
55,5,52
55,6,38
55,7,35
55,8,81
55,9,45
55,10,96
55,11,92
55,12,15
55,13,57
55,14,19
55,15,55
55,16,43
55,17,51
55,18,12
55,19,7
55,20,88
55,21,62
55,22,69
55,23,71
55,24,5
55,25,53
56,1,38
56,2,64
56,3,66
56,4,22
56,5,26
56,6,99
56,7,93
56,8,23
56,9,86
56,10,9
56,11,29
56,12,98
56,13,57
56,14,48
56,15,51
56,16,79
56,17,50
56,18,42
56,19,90
56,20,60
56,21,87
56,22,13
56,23,25
56,24,5
56,25,4
57,1,29
57,2,56
57,3,27
57,4,53
57,5,61
57,6,77
57,7,95
57,8,39
57,9,24
57,10,46
57,11,19
57,12,40
57,13,30
57,14,31
57,15,9
57,16,93
57,17,78
57,18,91
57,19,79
57,20,25
57,21,20
57,22,4
57,23,12
57,24,67
57,25,87
58,1,41
58,2,58
58,3,21
58,4,56
58,5,64
58,6,7
58,7,97
58,8,11
58,9,80
58,10,4
58,11,83
58,12,12
58,13,44
58,14,51
58,15,62
58,16,26
58,17,5
58,18,22
58,19,46
58,20,45
58,21,27
58,22,95
58,23,10
58,24,16
58,25,43
59,1,13
59,2,66
59,3,32
59,4,54
59,5,65
59,6,92
59,7,91
59,8,55
59,9,53
59,10,47
59,11,5
59,12,11
59,13,64
59,14,49
59,15,18
59,16,10
59,17,8
59,18,16
59,19,23
59,20,9
59,21,12
59,22,29
59,23,50
59,24,70
59,25,61
60,1,56
60,2,94
60,3,2
60,4,53
60,5,11
60,6,51
60,7,22
60,8,66
60,9,12
60,10,45
60,11,36
60,12,17
60,13,37
60,14,14
60,15,78
60,16,48
60,17,4
60,18,29
60,19,64
60,20,76
60,21,39
60,22,65
60,23,1
60,24,15
60,25,24
61,1,70
61,2,19
61,3,86
61,4,7
61,5,44
61,6,45
61,7,5
61,8,39
61,9,30
61,10,38
61,11,6
61,12,83
61,13,33
61,14,15
61,15,3
61,16,51
61,17,49
61,18,29
61,19,98
61,20,37
61,21,56
61,22,21
61,23,78
61,24,60
61,25,90
62,1,46
62,2,56
62,3,94
62,4,40
62,5,66
62,6,26
62,7,33
62,8,99
62,9,39
62,10,28
62,11,12
62,12,67
62,13,53
62,14,74
62,15,11
62,16,22
62,17,92
62,18,34
62,19,29
62,20,79
62,21,7
62,22,32
62,23,98
62,24,15
62,25,10
63,1,23
63,2,1
63,3,96
63,4,92
63,5,72
63,6,33
63,7,86
63,8,4
63,9,80
63,10,68
63,11,25
63,12,12
63,13,40
63,14,45
63,15,17
63,16,29
63,17,94
63,18,36
63,19,81
63,20,44
63,21,61
63,22,83
63,23,10
63,24,24
63,25,19
64,1,84
64,2,47
64,3,11
64,4,18
64,5,96
64,6,90
64,7,73
64,8,2
64,9,38
64,10,51
64,11,29
64,12,30
64,13,58
64,14,99
64,15,76
64,16,86
64,17,21
64,18,1
64,19,37
64,20,68
64,21,16
64,22,32
64,23,39
64,24,22
64,25,35
65,1,98
65,2,70
65,3,45
65,4,19
65,5,4
65,6,46
65,7,86
65,8,11
65,9,68
65,10,96
65,11,41
65,12,58
65,13,39
65,14,7
65,15,64
65,16,15
65,17,50
65,18,89
65,19,28
65,20,72
65,21,47
65,22,17
65,23,40
65,24,27
65,25,79
66,1,98
66,2,52
66,3,55
66,4,23
66,5,66
66,6,14
66,7,92
66,8,50
66,9,74
66,10,75
66,11,3
66,12,1
66,13,58
66,14,91
66,15,13
66,16,97
66,17,90
66,18,73
66,19,78
66,20,62
66,21,48
66,22,79
66,23,65
66,24,77
66,25,87
67,1,32
67,2,63
67,3,13
67,4,60
67,5,49
67,6,73
67,7,18
67,8,74
67,9,65
67,10,78
67,11,97
67,12,92
67,13,29
67,14,23
67,15,43
67,16,5
67,17,72
67,18,35
67,19,48
67,20,99
67,21,3
67,22,15
67,23,93
67,24,52
67,25,64
68,1,35
68,2,36
68,3,80
68,4,7
68,5,63
68,6,62
68,7,33
68,8,44
68,9,55
68,10,31
68,11,8
68,12,75
68,13,1
68,14,64
68,15,95
68,16,27
68,17,47
68,18,79
68,19,40
68,20,14
68,21,72
68,22,19
68,23,42
68,24,69
68,25,91
69,1,58
69,2,73
69,3,89
69,4,36
69,5,32
69,6,69
69,7,81
69,8,37
69,9,20
69,10,60
69,11,42
69,12,76
69,13,29
69,14,25
69,15,75
69,16,65
69,17,30
69,18,86
69,19,19
69,20,26
69,21,66
69,22,34
69,23,31
69,24,99
69,25,8
70,1,56
70,2,66
70,3,32
70,4,77
70,5,16
70,6,85
70,7,47
70,8,73
70,9,55
70,10,86
70,11,1
70,12,90
70,13,69
70,14,97
70,15,4
70,16,78
70,17,76
70,18,59
70,19,49
70,20,8
70,21,48
70,22,37
70,23,63
70,24,50
70,25,72
71,1,28
71,2,80
71,3,53
71,4,55
71,5,39
71,6,58
71,7,42
71,8,86
71,9,57
71,10,81
71,11,83
71,12,64
71,13,95
71,14,43
71,15,69
71,16,51
71,17,65
71,18,20
71,19,75
71,20,13
71,21,30
71,22,70
71,23,50
71,24,63
71,25,5
72,1,35
72,2,93
72,3,94
72,4,6
72,5,55
72,6,49
72,7,40
72,8,28
72,9,38
72,10,62
72,11,63
72,12,32
72,13,52
72,14,36
72,15,69
72,16,17
72,17,81
72,18,73
72,19,16
72,20,7
72,21,56
72,22,89
72,23,21
72,24,20
72,25,86
73,1,9
73,2,47
73,3,95
73,4,99
73,5,85
73,6,48
73,7,62
73,8,17
73,9,44
73,10,77
73,11,31
73,12,12
73,13,1
73,14,70
73,15,86
73,16,34
73,17,75
73,18,83
73,19,68
73,20,87
73,21,88
73,22,96
73,23,78
73,24,4
73,25,18
74,1,98
74,2,14
74,3,10
74,4,71
74,5,2
74,6,61
74,7,29
74,8,82
74,9,39
74,10,55
74,11,17
74,12,76
74,13,31
74,14,18
74,15,86
74,16,97
74,17,60
74,18,87
74,19,93
74,20,26
74,21,69
74,22,33
74,23,21
74,24,13
74,25,6
75,1,94
75,2,80
75,3,41
75,4,53
75,5,93
75,6,20
75,7,83
75,8,45
75,9,61
75,10,40
75,11,72
75,12,95
75,13,97
75,14,39
75,15,26
75,16,32
75,17,91
75,18,70
75,19,99
75,20,3
75,21,48
75,22,62
75,23,64
75,24,79
75,25,86
76,1,21
76,2,16
76,3,15
76,4,66
76,5,23
76,6,75
76,7,86
76,8,46
76,9,11
76,10,90
76,11,36
76,12,96
76,13,34
76,14,78
76,15,58
76,16,33
76,17,88
76,18,56
76,19,93
76,20,74
76,21,8
76,22,64
76,23,30
76,24,28
76,25,5
77,1,10
77,2,61
77,3,50
77,4,55
77,5,62
77,6,47
77,7,75
77,8,78
77,9,80
77,10,88
77,11,93
77,12,4
77,13,41
77,14,59
77,15,95
77,16,91
77,17,58
77,18,31
77,19,24
77,20,70
77,21,22
77,22,20
77,23,6
77,24,12
77,25,44
78,1,14
78,2,33
78,3,24
78,4,75
78,5,43
78,6,4
78,7,41
78,8,88
78,9,16
78,10,15
78,11,77
78,12,36
78,13,99
78,14,22
78,15,52
78,16,82
78,17,61
78,18,55
78,19,28
78,20,27
78,21,89
78,22,97
78,23,51
78,24,32
78,25,90
79,1,13
79,2,43
79,3,24
79,4,56
79,5,6
79,6,3
79,7,77
79,8,65
79,9,61
79,10,5
79,11,41
79,12,73
79,13,44
79,14,60
79,15,21
79,16,96
79,17,74
79,18,72
79,19,19
79,20,16
79,21,1
79,22,52
79,23,37
79,24,91
79,25,46
80,1,15
80,2,65
80,3,38
80,4,71
80,5,16
80,6,10
80,7,75
80,8,50
80,9,6
80,10,92
80,11,4
80,12,26
80,13,79
80,14,29
80,15,94
80,16,46
80,17,62
80,18,63
80,19,45
80,20,61
80,21,51
80,22,86
80,23,74
80,24,55
80,25,72
81,1,38
81,2,47
81,3,54
81,4,86
81,5,50
81,6,4
81,7,46
81,8,48
81,9,14
81,10,43
81,11,16
81,12,15
81,13,82
81,14,27
81,15,51
81,16,8
81,17,33
81,18,59
81,19,17
81,20,55
81,21,84
81,22,57
81,23,44
81,24,19
81,25,12
82,1,77
82,2,89
82,3,5
82,4,4
82,5,61
82,6,43
82,7,50
82,8,76
82,9,55
82,10,78
82,11,46
82,12,6
82,13,42
82,14,66
82,15,25
82,16,52
82,17,49
82,18,7
82,19,85
82,20,95
82,21,37
82,22,24
82,23,48
82,24,23
82,25,67
83,1,6
83,2,37
83,3,16
83,4,61
83,5,95
83,6,66
83,7,91
83,8,54
83,9,79
83,10,50
83,11,97
83,12,21
83,13,2
83,14,33
83,15,74
83,16,29
83,17,80
83,18,77
83,19,1
83,20,59
83,21,41
83,22,31
83,23,10
83,24,13
83,25,9
84,1,57
84,2,90
84,3,50
84,4,84
84,5,74
84,6,52
84,7,7
84,8,27
84,9,93
84,10,96
84,11,54
84,12,78
84,13,48
84,14,39
84,15,29
84,16,46
84,17,40
84,18,88
84,19,47
84,20,13
84,21,2
84,22,89
84,23,70
84,24,25
84,25,86
85,1,98
85,2,88
85,3,10
85,4,21
85,5,91
85,6,27
85,7,93
85,8,44
85,9,1
85,10,67
85,11,79
85,12,7
85,13,58
85,14,87
85,15,47
85,16,30
85,17,76
85,18,96
85,19,20
85,20,60
85,21,2
85,22,84
85,23,41
85,24,73
85,25,54
86,1,80
86,2,3
86,3,56
86,4,45
86,5,43
86,6,23
86,7,1
86,8,95
86,9,72
86,10,13
86,11,49
86,12,27
86,13,9
86,14,78
86,15,55
86,16,15
86,17,74
86,18,40
86,19,75
86,20,94
86,21,86
86,22,63
86,23,76
86,24,32
86,25,52
87,1,93
87,2,35
87,3,81
87,4,77
87,5,37
87,6,76
87,7,88
87,8,98
87,9,53
87,10,38
87,11,4
87,12,48
87,13,25
87,14,23
87,15,84
87,16,97
87,17,2
87,18,49
87,19,46
87,20,99
87,21,42
87,22,1
87,23,41
87,24,95
87,25,62
88,1,78
88,2,55
88,3,51
88,4,54
88,5,4
88,6,44
88,7,42
88,8,35
88,9,69
88,10,3
88,11,79
88,12,25
88,13,57
88,14,10
88,15,77
88,16,34
88,17,30
88,18,38
88,19,12
88,20,58
88,21,43
88,22,93
88,23,14
88,24,86
88,25,15
89,1,73
89,2,43
89,3,99
89,4,85
89,5,74
89,6,13
89,7,30
89,8,58
89,9,45
89,10,31
89,11,21
89,12,52
89,13,25
89,14,49
89,15,29
89,16,4
89,17,6
89,18,62
89,19,19
89,20,92
89,21,39
89,22,16
89,23,18
89,24,89
89,25,59
90,1,20
90,2,25
90,3,40
90,4,92
90,5,84
90,6,38
90,7,83
90,8,53
90,9,94
90,10,66
90,11,49
90,12,52
90,13,17
90,14,72
90,15,56
90,16,8
90,17,33
90,18,43
90,19,22
90,20,81
90,21,64
90,22,47
90,23,28
90,24,36
90,25,5
91,1,25
91,2,28
91,3,51
91,4,34
91,5,59
91,6,40
91,7,64
91,8,96
91,9,97
91,10,48
91,11,30
91,12,90
91,13,63
91,14,37
91,15,89
91,16,74
91,17,16
91,18,87
91,19,81
91,20,5
91,21,1
91,22,54
91,23,66
91,24,57
91,25,62
92,1,98
92,2,21
92,3,63
92,4,53
92,5,55
92,6,75
92,7,72
92,8,93
92,9,7
92,10,24
92,11,15
92,12,25
92,13,92
92,14,61
92,15,67
92,16,86
92,17,70
92,18,10
92,19,12
92,20,34
92,21,65
92,22,54
92,23,3
92,24,5
92,25,36
93,1,42
93,2,36
93,3,65
93,4,78
93,5,52
93,6,92
93,7,2
93,8,44
93,9,9
93,10,83
93,11,58
93,12,37
93,13,20
93,14,99
93,15,57
93,16,94
93,17,3
93,18,66
93,19,22
93,20,93
93,21,86
93,22,43
93,23,1
93,24,17
93,25,75
94,1,92
94,2,35
94,3,45
94,4,12
94,5,38
94,6,47
94,7,22
94,8,9
